40.70144965668836,-74.01202623741774
40.70162453148056,-74.01116793053774
40.70180347265313,-74.01039545434574
40.702014947964585,-74.00958006280975
40.702437896449,-74.00879685778189
40.702783573605785,-74.0082282294739
40.70316178302797,-74.0076113214039
40.70353185689743,-74.0070158710059
40.70397106257948,-74.00630240341226
40.70436146530928,-74.00570695301425
40.70470713248286,-74.00515441796027
40.705142263965726,-74.00447313687427
40.70557332581043,-74.00382404229637
40.706045050805514,-74.00309984586637
40.70645577415771,-74.00238637827238
40.70689496074428,-74.0016299953345
40.707297545847545,-74.0008682479785
40.707635064878254,-74.0002191534005
40.707944116891404,-73.9996022453305
40.70839549291221,-73.99882440472066
40.708708607814195,-73.99807875061867
40.708899729235696,-73.99724726582868
40.709033920500715,-73.99636213685868
40.709180310663136,-73.99532680418474
40.709298235589756,-73.9942177107632
40.70945682428849,-73.9929785302052
40.709570682608515,-73.99227042702921
40.70972113794708,-73.99120827226521
40.70985126120881,-73.99037142305738
40.70998138421645,-73.98941119223538
40.710083042639255,-73.98850997001138
40.71016436926575,-73.98787696868737
40.71027009373149,-73.98691673786546
40.71037175171353,-73.98610671074746
40.71045307798741,-73.98529668362947
40.710566934603996,-73.98442764791346
40.71061573023711,-73.98355861219753
40.71066859213274,-73.98262520346553
40.71077838308252,-73.98128946338383
40.71089223914286,-73.98008783375182
40.71114028209088,-73.97919197594582
40.711510311564055,-73.97852142369582
40.71225036421722,-73.97777576959385
40.713157120967246,-73.97728760755585
40.71397847744005,-73.97685845411587
40.714665643979984,-73.97648830927395
40.71570247972623,-73.97593040980196
40.716426222093375,-73.97558708704996
40.71749962317263,-73.97502382316007
40.718658389166535,-73.97476096667806
40.71957319040075,-73.97464831390008
40.72050830736589,-73.97455711879407
40.721398689046374,-73.97452493228607
40.7223175178358,-73.97432108440223
40.72304931946292,-73.97394021072424
40.72373639246677,-73.97350032844824
40.724582010956496,-73.97297461548443
40.72531378768564,-73.97251327553644
40.72615532087484,-73.97205730000644
40.72718384690246,-73.97179444352467
40.728198726127474,-73.97166033307268
40.728627606168395,-73.97164423981867
40.72906461379468,-73.97172202387976
40.729446739126764,-73.97188563862875
40.729832927299135,-73.97214581290174
40.730109355395854,-73.97243012705576
40.73042846581479,-73.97281100073378
40.7307639691203,-73.9732133320859
40.73144283245313,-73.97373368063181
40.73226396315288,-73.9740340880398
40.73321109654859,-73.9742701224318
40.734243578380436,-73.97453297891376
40.734991508057725,-73.97475292005176
40.735958926240215,-73.97491385259163
40.73669057780149,-73.97476364888763
40.73752587109338,-73.97419770278887
40.73825344080862,-73.97357543030087
40.73896067975129,-73.97310872593486
40.73991178217022,-73.97276003876487
40.74061493898207,-73.97256691971688
40.741374990328666,-73.97239525834088
40.74222851341467,-73.97243817368505
40.742712396303894,-73.97228394666611
40.74316963298696,-73.9720613233191
40.743401298404706,-73.97261654058211
40.74361264162177,-73.97309665599306
40.743919494475314,-73.97382621684106
40.74422431372706,-73.97453968443509
40.74451490683875,-73.97522364773009
40.74477704912383,-73.97586201347208
40.7450330941398,-73.97648696816901
40.74525256051178,-73.97700195229702
40.74553705281702,-73.97766445792003
40.74576261375755,-73.97816871321203
40.74600036635326,-73.97872393047514
40.74623608603632,-73.97930060541016
40.74647993313613,-73.97988800918115
40.74668720237965,-73.98038690005515
40.74693104779434,-73.98097162161714
40.74723382121126,-73.98168777142017
40.74744718424425,-73.98218666229417
40.74761584218833,-73.98259972248017
40.74786578017474,-73.98319785508716
40.74808930121094,-73.98371015700616
40.748327045488544,-73.98426537426921
40.74854650099038,-73.98481522711423
40.74877611563185,-73.98532484682424
